gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2455253450				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC500620	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC500620	XC500620		Sreekumar Chirukandoth									song, call, flight call						PRESENT	field recording					has background sounds: Prinia socialis|Corvus splendens																	2019-09-29	07:30	272	272	2019	9	29	2019-09-29						Numerous foraging Western yellow Wagtails seen on that day. A bird was perched on a mud mound preening itself and calling. After a while it flew off, calling. Recorded as a video using Sony Cybershot HX400 and converted to .mp3 sound file suing Anyvideoconverter.  the original video can be seen here <https://youtu.be/hbXTCjgp6n0>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		0 m							12.9321	80.2202																																																		Motacilla flava flava							Animalia|PASSERIFORMES|Motacillidae	Animalia	Chordata	Aves	Passeriformes		Motacillidae				Motacilla	Motacilla			flava	flava		SUBSPECIES		Western Yellow Wagtail	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:49.985Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	6174994	6174994	1	44	212	729	5257	2490295		9701857	Motacilla flava	Motacilla flava flava	Motacilla flava flava		DWC_ARCHIVE	2025-06-12T13:55:49.985Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	
2455252435				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC500615	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC500615	XC500615		Sreekumar Chirukandoth									song, call						PRESENT	field recording					has background sounds: Orthotomus sutorius																	2019-06-16	12:00	167	167	2019	6	16	2019-06-16						A lone bird sitting under s sun=shade and merrily singing. Recorded with Yu Yureka2/RecForge II/Ocenaudio; animal seen:yes; playback used:no					ASIA				IN				Ragamalika Phase I (near  Chennai), Kanchipuram, Tamil Nadu		20 m							12.9211	80.1849																																																		Acridotheres tristis (Linnaeus, 1766)							Animalia|PASSERIFORMES|Sturnidae	Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres	Acridotheres			tristis			SPECIES		Common Myna	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:28.376Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2489005	2489005	1	44	212	729	9350	2489003		2489005	Acridotheres tristis	Acridotheres tristis (Linnaeus, 1766)	Acridotheres tristis		DWC_ARCHIVE	2025-06-12T13:57:28.376Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2455252196				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC500827	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC500827	XC500827		Sreekumar Chirukandoth									call						PRESENT	field recording					has background sounds: Orthotomus sutorius																	2019-09-22	09:00	265	265	2019	9	22	2019-09-22						The faint 'pip' 'pip' call heard from the bush where a small flock was foraging. See ebird checklist <https://ebird.org/india/view/checklist/S59994616>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		0 m							12.8705	80.1823																																																		Lonchura malacca (Linnaeus, 1766)							Animalia|PASSERIFORMES|Estrildidae	Animalia	Chordata	Aves	Passeriformes		Estrildidae				Lonchura	Lonchura			malacca			SPECIES		Tricolored Munia	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:47.236Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2493626	2493626	1	44	212	729	5709	2493593		2493626	Lonchura malacca	Lonchura malacca (Linnaeus, 1766)	Lonchura malacca		DWC_ARCHIVE	2025-06-12T13:55:47.236Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2432427068				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC491072	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC491072	XC491072		Sreekumar Chirukandoth									call, begging call						PRESENT	field recording					has background sounds: Cinnyris asiaticus|Dendrocitta vagabunda																	2019-08-03	08:00	215	215	2019	8	3	2019-08-03						The nestling, which had come out of the nest (which was in a tree nearby) was incessantly calling for it  parents with a 'kiak' 'kiak' call. The parents were seen circling around with food in their beaks. A short video can be seen here <https://youtu.be/WDv0ggEbpzs>; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		40 m							12.8337	80.0321																																																		Oriolus kundoo Sykes, 1832							Animalia|PASSERIFORMES|Oriolidae	Animalia	Chordata	Aves	Passeriformes		Oriolidae				Oriolus	Oriolus			kundoo			SPECIES		Indian Golden Oriole	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:42.467Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	9523325	9523325	1	44	212	729	5708	2488947		9523325	Oriolus kundoo	Oriolus kundoo Sykes, 1832	Oriolus kundoo		DWC_ARCHIVE	2025-06-12T13:56:42.467Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2432420008				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC483889	Sandeep Ramalingam						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC483889	XC483889		Sandeep Ramalingam									song						PRESENT	field recording																						2019-06-30	04:45	181	181	2019	6	30	2019-06-30						Heard this bird singing around 1.30AM. It was continuing to sing at 4.30 AM. This is a recording from my mobile phone. I think there I might have missed an initial sequence which is different to what I have recorded. The recorded sequence continues for a while before the bird stops. When it restarts, (I think) there is a different initial sequence. I would appreciate help ID the bird. Thanks in advance. Sandeep; animal seen:no; playback used:no					ASIA				IN				Chennai, Chennai, Tamil Nadu		0 m							12.9428	80.2584																																																		Dicrurus macrocercus Vieillot, 1817							Animalia|PASSERIFORMES|Dicruridae	Animalia	Chordata	Aves	Passeriformes		Dicruridae				Dicrurus	Dicrurus			macrocercus			SPECIES		Black Drongo	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:29.958Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2493970	2493970	1	44	212	729	9310	2493960		2493970	Dicrurus macrocercus	Dicrurus macrocercus Vieillot, 1817	Dicrurus macrocercus		DWC_ARCHIVE	2025-06-12T13:57:29.958Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243855516				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469356	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469356	XC469356		Vivek Puliyeri									call						PRESENT	field recording																						2019-02-22	01:04	53	53	2019	2	22	2019-02-22						animal seen:no; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Ninox scutulata (Raffles, 1822)							Animalia|STRIGIFORMES|Strigidae	Animalia	Chordata	Aves	Strigiformes		Strigidae				Ninox	Ninox			scutulata			SPECIES		Brown Hawk-Owl	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:27.086Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2497840	2497840	1	44	212	1450	9348	2497780		2497840	Ninox scutulata	Ninox scutulata (Raffles, 1822)	Ninox scutulata		DWC_ARCHIVE	2025-06-12T13:57:27.086Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243855189				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469473	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469473	XC469473		Vivek Puliyeri									call						PRESENT	field recording																						2016-08-12	23:25	225	225	2016	8	12	2016-08-12						animal seen:no; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Athene brama (Temminck, 1821)							Animalia|STRIGIFORMES|Strigidae	Animalia	Chordata	Aves	Strigiformes		Strigidae				Athene	Athene			brama			SPECIES		Spotted Owlet	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:41.089Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2497280	2497280	1	44	212	1450	9348	2497239		2497280	Athene brama	Athene brama (Temminck, 1821)	Athene brama		DWC_ARCHIVE	2025-06-12T13:56:41.089Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243855124				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469374	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469374	XC469374		Vivek Puliyeri									call						PRESENT	field recording																						2019-02-25	07:05	56	56	2019	2	25	2019-02-25						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Pycnonotus luteolus (Lesson, 1841)							Animalia|PASSERIFORMES|Pycnonotidae	Animalia	Chordata	Aves	Passeriformes		Pycnonotidae				Pycnonotus	Pycnonotus			luteolus			SPECIES		White-browed Bulbul	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:41.087Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2486119	2486119	1	44	212	729	5277	2486114		2486119	Pycnonotus luteolus	Pycnonotus luteolus (Lesson, 1841)	Pycnonotus luteolus		DWC_ARCHIVE	2025-06-12T13:56:41.087Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854794				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469471	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469471	XC469471		Vivek Puliyeri									call						PRESENT	field recording																						2016-01-03	07:46	3	3	2016	1	3	2016-01-03						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Psilopogon haemacephalus (P.L.S.Müller, 1776)							Animalia|PICIFORMES|Megalaimidae	Animalia	Chordata	Aves	Piciformes		Megalaimidae				Psilopogon	Psilopogon			haemacephalus			SPECIES		Coppersmith Barbet	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:41.055Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	7691806	7691806	1	44	212	724	3242200	2478743		7691806	Psilopogon haemacephalus	Psilopogon haemacephalus (P.L.S.Müller, 1776)	Psilopogon haemacephalus		DWC_ARCHIVE	2025-06-12T13:56:41.055Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854762				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469354	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469354	XC469354		Vivek Puliyeri									call						PRESENT	field recording																						2019-04-17	00:09	107	107	2019	4	17	2019-04-17						animal seen:no; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Ninox scutulata (Raffles, 1822)							Animalia|STRIGIFORMES|Strigidae	Animalia	Chordata	Aves	Strigiformes		Strigidae				Ninox	Ninox			scutulata			SPECIES		Brown Hawk-Owl	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:39.981Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2497840	2497840	1	44	212	1450	9348	2497780		2497840	Ninox scutulata	Ninox scutulata (Raffles, 1822)	Ninox scutulata		DWC_ARCHIVE	2025-06-12T13:56:39.981Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854745				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469375	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469375	XC469375		Vivek Puliyeri									call						PRESENT	field recording																						2019-04-08	06:06	98	98	2019	4	8	2019-04-08						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Argya affinis (Jerdon, 1845)							Animalia|PASSERIFORMES|Leiothrichidae	Animalia	Chordata	Aves	Passeriformes		Leiothrichidae				Turdoides	Argya			affinis			SPECIES		Yellow-billed Babbler	ICZN	SYNONYM			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:46.444Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	10947797	2493324	1	44	212	729	6101112	2493296		2493324	Turdoides affinis	Turdoides affinis (Jerdon, 1845)	Argya affinis		DWC_ARCHIVE	2025-06-12T13:55:46.444Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854672				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469352	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469352	XC469352		Vivek Puliyeri									call						PRESENT	field recording																						2019-04-08	06:07	98	98	2019	4	8	2019-04-08						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Dinopium benghalense (Linnaeus, 1758)							Animalia|PICIFORMES|Picidae	Animalia	Chordata	Aves	Piciformes		Picidae				Dinopium	Dinopium			benghalense			SPECIES		Black-rumped Flameback	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:35.667Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	5228816	5228816	1	44	212	724	9333	5228802		5228816	Dinopium benghalense	Dinopium benghalense (Linnaeus, 1758)	Dinopium benghalense		DWC_ARCHIVE	2025-06-12T13:54:35.667Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854651				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469463	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469463	XC469463		Vivek Puliyeri									call						PRESENT	field recording																						2016-11-20	09:12	325	325	2016	11	20	2016-11-20						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Lanius cristatus Linnaeus, 1758							Animalia|PASSERIFORMES|Laniidae	Animalia	Chordata	Aves	Passeriformes		Laniidae				Lanius	Lanius			cristatus			SPECIES		Brown Shrike	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:40.154Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2492846	2492846	1	44	212	729	9315	2483315		2492846	Lanius cristatus	Lanius cristatus Linnaeus, 1758	Lanius cristatus		DWC_ARCHIVE	2025-06-12T13:56:40.154Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854601				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469357	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469357	XC469357		Vivek Puliyeri									call						PRESENT	field recording																						2019-04-16	06:11	106	106	2019	4	16	2019-04-16						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Acridotheres tristis (Linnaeus, 1766)							Animalia|PASSERIFORMES|Sturnidae	Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres	Acridotheres			tristis			SPECIES		Common Myna	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:27.236Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2489005	2489005	1	44	212	729	9350	2489003		2489005	Acridotheres tristis	Acridotheres tristis (Linnaeus, 1766)	Acridotheres tristis		DWC_ARCHIVE	2025-06-12T13:57:27.236Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854530				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469474	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469474	XC469474		Vivek Puliyeri									call						PRESENT	field recording																						2016-06-19	07:45	171	171	2016	6	19	2016-06-19						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Halcyon smyrnensis (Linnaeus, 1758)							Animalia|CORACIIFORMES|Alcedinidae	Animalia	Chordata	Aves	Coraciiformes		Alcedinidae				Halcyon	Halcyon			smyrnensis			SPECIES		White-throated Kingfisher	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:46.445Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	5228328	5228328	1	44	212	1447	2984	2475567		5228328	Halcyon smyrnensis	Halcyon smyrnensis (Linnaeus, 1758)	Halcyon smyrnensis		DWC_ARCHIVE	2025-06-12T13:55:46.445Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854477				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469360	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469360	XC469360		Vivek Puliyeri									call						PRESENT	field recording																						2019-02-26	23:23	57	57	2019	2	26	2019-02-26						animal seen:no; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Otus bakkamoena Pennant, 1769							Animalia|STRIGIFORMES|Strigidae	Animalia	Chordata	Aves	Strigiformes		Strigidae				Otus	Otus			bakkamoena			SPECIES		Indian Scops Owl	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:38.364Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	5232251	5232251	1	44	212	1450	9348	2497654		5232251	Otus bakkamoena	Otus bakkamoena Pennant, 1769	Otus bakkamoena		DWC_ARCHIVE	2025-06-12T13:56:38.364Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854467				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469372	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469372	XC469372		Vivek Puliyeri									call						PRESENT	field recording																						2019-02-25	06:57	56	56	2019	2	25	2019-02-25						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Dendrocitta vagabunda (Latham, 1790)							Animalia|PASSERIFORMES|Corvidae	Animalia	Chordata	Aves	Passeriformes		Corvidae				Dendrocitta	Dendrocitta			vagabunda			SPECIES		Rufous Treepie	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:41.054Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2482451	2482451	1	44	212	729	5235	2482450		2482451	Dendrocitta vagabunda	Dendrocitta vagabunda (Latham, 1790)	Dendrocitta vagabunda		DWC_ARCHIVE	2025-06-12T13:56:41.054Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243854417				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC469365	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC469365	XC469365		Vivek Puliyeri									call						PRESENT	field recording																						2019-03-01	07:11	60	60	2019	3	1	2019-03-01						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Leptocoma zeylonica (Linnaeus, 1766)							Animalia|PASSERIFORMES|Nectariniidae	Animalia	Chordata	Aves	Passeriformes		Nectariniidae				Leptocoma	Leptocoma			zeylonica			SPECIES		Purple-rumped Sunbird	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:48.309Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	7340855	7340855	1	44	212	729	5259	3241500		7340855	Leptocoma zeylonica	Leptocoma zeylonica (Linnaeus, 1766)	Leptocoma zeylonica		DWC_ARCHIVE	2025-06-12T13:55:48.309Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
